0.14286,3,6,173.04,1.1,0.5,1.74,2.4,0,1092,0.42857,1,1,1.00794,2.2,0.7542,0.32,0.79,1.2,13.81,0.42857,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14286,3,6,151.964,1.2,0.5,1.85,2.56,0,1095,0.28571,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.57143,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,3,6,167.259,1.24,0.5,1.57,2.45,0,1802,0.75,3,6,174.967,1.27,0.5,1.56,2.25,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11111,10,5,106.42,2.2,0.56214,1.28,1.79,1.63,1825,0.22222,17,5,126.90447,2.66,3.05904,1.33,1.32,1.98,386.7,0.66667,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18182,1,6,132.90545,0.79,0.47163,2.35,3.34,0,301.54,0.09091,14,5,118.71,1.96,1.11207,1.41,1.72,2.17,505.12,0.18182,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.54545,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0
0.66667,15,4,74.9216,2.18,0.814,1.2,1.33,1.85,1090,0.33333,8,5,101.07,2.2,1.04638,1.25,1.89,0,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.05143,-6.59178,8
0.33333,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.16667,14,4,72.64,2.01,1.23271,1.22,1.52,0,1211.5,0.5,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,12,4.36484,-4.52366,2
0.16667,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.16667,15,6,208.98038,2.02,0.94236,1.46,1.63,0,544.59,0.16667,14,6,207.2,2.33,0.364,1.47,1.81,2.02,600.65,0.5,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0
0.14286,2,4,40.078,1,0.02455,1.74,2.23,0,1112,0.28571,3,6,140.90765,1.13,0.5,1.65,2.67,0,1204,0.57143,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08333,1,4,39.0983,0.82,0.50146,2.03,2.77,2.75,336.8,0.08333,15,5,121.76,2.05,1.0474,1.4,1.53,0,903.91,0.16667,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0.66667,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0
0.5,13,6,204.3833,2.04,0.377,1.48,2.08,1.96,577,0.5,17,4,79.904,2.96,3.36359,1.14,1.12,1.85,265.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.05575,-2.88354,48
0.25,3,6,173.04,1.1,0.5,1.74,2.4,0,1092,0.75,13,3,26.98154,1.61,0.43283,1.18,1.82,0,933.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16667,12,5,112.411,1.69,0,1.48,1.71,1.58,594.26,0.16667,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.16667,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.5,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0
0.16667,3,6,173.04,1.1,0.5,1.74,2.4,0,1092,0.66667,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.16667,10,4,58.6934,1.91,1.15716,1.15,1.62,1.63,1726,0,0,0,0,0,0,0,0,0,0,12,8.40603,-3.35984,2
0.07692,7,4,54.93805,1.55,0,1.17,1.79,0,1518,0.30769,9,4,58.9332,1.88,0.6633,1.16,1.67,0,1768,0.61538,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,3,6,167.259,1.24,0.5,1.57,2.45,0,1802,0.66667,12,6,200.59,2,0,1.49,1.76,0,234.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,10,4,58.6934,1.91,1.15716,1.15,1.62,1.63,1726,0.5,15,2,14.0067,3.04,-0.07,0.75,0.75,1.55,63.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23077,3,6,140.90765,1.13,0.5,1.65,2.67,0,1204,0.30769,13,3,26.98154,1.61,0.43283,1.18,1.82,0,933.5,0.46154,14,3,28.0855,1.9,1.38952,1.11,1.46,2.1,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,3,6,138.9055,1.1,0.47,1.69,2.74,0,1191,0.75,17,2,18.9984,3.98,3.40119,0.72,0.57,1.47,53.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5.80703,-6.81294,12
0.75,3,7,238.02891,1.38,0,1.42,0,1.86,1408,0.25,5,5,92.90638,1.6,0.893,1.34,2.08,0,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,4,39.0983,0.82,0.50146,2.03,2.77,2.75,336.8,0.2,3,6,173.04,1.1,0.5,1.74,2.4,0,1092,0.7,17,2,18.9984,3.98,3.40119,0.72,0.57,1.47,53.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,3,6,140.116,1.12,0.5,1.65,2.7,0,1071,0.4,7,4,54.93805,1.55,0,1.17,1.79,0,1518,0.4,14,3,28.0855,1.9,1.38952,1.11,1.46,2.1,1683,0,0,0,0,0,0,0,0,0,0,5,6.28781,-7.6003,16
0.25,2,3,24.305,1.31,0,1.36,1.72,1.73,922,0.25,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.5,11,5,107.8682,1.93,1.30447,1.34,1.75,1.72,1235.1,0,0,0,0,0,0,0,0,0,0,4,7.56606,-2.65704,48
0.5,2,6,137.327,0.89,0.14462,1.98,2.78,0,1002,0.5,14,3,28.0855,1.9,1.38952,1.11,1.46,2.1,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.28615,-4.09662,4
0.25,1,3,22.98977,0.93,0.54793,1.54,2.23,2.27,371,0.25,15,2,14.0067,3.04,-0.07,0.75,0.75,1.55,63.15,0.5,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,4,2.04999,-5.77008,4
0.2,3,6,140.90765,1.13,0.5,1.65,2.67,0,1204,0.4,13,2,10.811,2.04,0.27972,0.82,1.17,0,2365,0.4,8,5,101.07,2.2,1.04638,1.25,1.89,0,2610,0,0,0,0,0,0,0,0,0,0,10,8.01234,-7.83546,8
0.14286,2,6,137.327,0.89,0.14462,1.98,2.78,0,1002,0.28571,13,4,69.723,1.81,0.41,1.26,1.81,1.87,302.92,0.57143,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,84,3.81243,-4.67615,24
0.12,2,6,137.327,0.89,0.14462,1.98,2.78,0,1002,0.08,3,6,164.93032,1.23,0.5,1.58,2.47,0,1747,0.16,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.64,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,100,3.5513,-5.2767,8
0.25,9,5,102.9055,2.28,1.14289,1.25,1.83,0,2236,0.75,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,4,4,47.867,1.54,0.084,1.32,2,0,1935,0.25,8,5,101.07,2.2,1.04638,1.25,1.89,0,2610,0.25,8,6,190.23,2.2,1.0778,1.26,1.92,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,3,7,232.0381,1.3,0,1.65,0,0,2028,0.66667,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.88402,-9.67937,48
0.25,3,6,140.90765,1.13,0.5,1.65,2.67,0,1204,0.25,3,6,174.967,1.27,0.5,1.56,2.25,0,1936,0.5,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0,0,0,0,0,0,0,0,0,0,4,8.25724,-4.12667,48
0.25,1,3,22.98977,0.93,0.54793,1.54,2.23,2.27,371,0.25,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.5,16,5,127.6,2.1,1.97087,1.36,1.42,2.06,722.72,0,0,0,0,0,0,0,0,0,0,8,5.05496,-3.15951,16
0.33333,10,5,106.42,2.2,0.56214,1.28,1.79,1.63,1825,0.66667,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5.93658,-4.33542,8
0.33333,3,7,232.0381,1.3,0,1.65,0,0,2028,0.66667,12,6,200.59,2,0,1.49,1.76,0,234.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13.28134,-2.93688,24
0.25,2,6,137.327,0.89,0.14462,1.98,2.78,0,1002,0.25,12,6,200.59,2,0,1.49,1.76,0,234.31,0.5,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,16,5.70625,-3.77732,4
0.2,1,3,22.98977,0.93,0.54793,1.54,2.23,2.27,371,0.2,15,4,74.9216,2.18,0.814,1.2,1.33,1.85,1090,0.6,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,30,3.19455,-5.63973,2
0.5,6,4,51.9961,1.66,0.67584,1.18,1.85,0,2130,0.5,15,4,74.9216,2.18,0.814,1.2,1.33,1.85,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.60778,-7.34045,8
0.04545,1,6,132.90545,0.79,0.47163,2.35,3.34,0,301.54,0.18182,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.22727,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.54545,16,5,127.6,2.1,1.97087,1.36,1.42,2.06,722.72,0,0,0,0
0.34783,1,3,22.98977,0.93,0.54793,1.54,2.23,2.27,371,0.21739,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.43478,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16667,2,4,40.078,1,0.02455,1.74,2.23,0,1112,0.66667,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.16667,9,6,192.217,2.2,1.56436,1.27,1.87,0,2720,0,0,0,0,0,0,0,0,0,0,12,8.00679,-3.97603,8
0.375,1,2,6.941,0.98,0.61805,1.23,2.05,1.82,453.7,0.125,6,4,51.9961,1.66,0.67584,1.18,1.85,0,2130,0.5,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,16,2.59199,-5.97625,4
0.16667,2,5,87.62,0.95,0.05206,1.91,2.45,0,1042,0.16667,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0.66667,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,24,4.16787,-5.851,4
0.125,2,3,24.305,1.31,0,1.36,1.72,1.73,922,0.125,9,5,102.9055,2.28,1.14289,1.25,1.83,0,2236,0.75,17,2,18.9984,3.98,3.40119,0.72,0.57,1.47,53.55,0,0,0,0,0,0,0,0,0,0,8,3.79572,-4.77362,6
0.5,3,4,44.95591,1.36,0.188,1.44,2.09,0,1814,0.25,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.25,8,5,101.07,2.2,1.04638,1.25,1.89,0,2610,0,0,0,0,0,0,0,0,0,0,4,6.22531,-6.97671,48
0.16667,1,2,6.941,0.98,0.61805,1.23,2.05,1.82,453.7,0.16667,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.16667,13,2,10.811,2.04,0.27972,0.82,1.17,0,2365,0.5,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0
0.71429,2,3,24.305,1.31,0,1.36,1.72,1.73,922,0.28571,13,6,204.3833,2.04,0.377,1.48,2.08,1.96,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3,4,44.95591,1.36,0.188,1.44,2.09,0,1814,0.25,13,4,69.723,1.81,0.41,1.26,1.81,1.87,302.92,0.25,11,5,107.8682,1.93,1.30447,1.34,1.75,1.72,1235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,12,5,112.411,1.69,0,1.48,1.71,1.58,594.26,0.66667,17,3,35.453,3.16,3.61272,0.99,0.97,1.75,172.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.61106,-2.62634,12
0.1,1,4,39.0983,0.82,0.50146,2.03,2.77,2.75,336.8,0.2,4,4,47.867,1.54,0.084,1.32,2,0,1935,0.7,17,2,18.9984,3.98,3.40119,0.72,0.57,1.47,53.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08333,1,5,85.4678,0.82,0.48592,2.16,2.98,0,312.63,0.41667,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.5,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,1,2,6.941,0.98,0.61805,1.23,2.05,1.82,453.7,0.25,3,6,162.5,1.22,0.5,1.59,2.49,0,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,5,6,180.9479,1.5,0.322,1.34,2.09,0,3293,0.33333,13,4,69.723,1.81,0.41,1.26,1.81,1.87,302.92,0.33333,10,6,195.078,2.28,2.1251,1.3,1.83,1.75,2042.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.5,15,4,74.9216,2.18,0.814,1.2,1.33,1.85,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20513,3,6,138.9055,1.1,0.47,1.69,2.74,0,1191,0.17949,7,4,54.93805,1.55,0,1.17,1.79,0,1518,0.61538,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,3,6,138.9055,1.1,0.47,1.69,2.74,0,1191,0.2,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.4,17,5,126.90447,2.66,3.05904,1.33,1.32,1.98,386.7,0,0,0,0,0,0,0,0,0,0,5,5.18751,-5.27324,12
0.125,3,6,138.9055,1.1,0.47,1.69,2.74,0,1191,0.375,10,5,106.42,2.2,0.56214,1.28,1.79,1.63,1825,0.5,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0,0,0,0,0,0,0,16,6.20265,-5.59052,48
0.2,1,4,39.0983,0.82,0.50146,2.03,2.77,2.75,336.8,0.2,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.6,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,120,3.27837,-3.92108,3
0.5,13,3,26.98154,1.61,0.43283,1.18,1.82,0,933.5,0.5,9,6,192.217,2.2,1.56436,1.27,1.87,0,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.24493,-7.25228,48
0.15385,1,3,22.98977,0.93,0.54793,1.54,2.23,2.27,371,0.30769,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.46154,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0.07692,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0,0,0,0
0.33333,3,6,174.967,1.27,0.5,1.56,2.25,0,1936,0.66667,9,6,192.217,2.2,1.56436,1.27,1.87,0,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17.49126,-8.24581,48
0.11111,1,6,132.90545,0.79,0.47163,2.35,3.34,0,301.54,0.03704,1,3,22.98977,0.93,0.54793,1.54,2.23,2.27,371,0.07407,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.77778,14,4,72.64,2.01,1.23271,1.22,1.52,0,1211.5,0,0,0,0
0.2,3,6,140.116,1.12,0.5,1.65,2.7,0,1071,0.4,13,3,26.98154,1.61,0.43283,1.18,1.82,0,933.5,0.4,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0,0,0,0,0,0,0,0,0,0,5,5.58815,-3.56692,16
0.6,3,6,168.93421,1.25,0.5,1.56,2.42,0,1818,0.2,13,4,69.723,1.81,0.41,1.26,1.81,1.87,302.92,0.2,14,2,12.0107,2.55,1.26212,0.77,0.91,1.7,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14286,6,4,51.9961,1.66,0.67584,1.18,1.85,0,2130,0.28571,8,4,55.845,1.83,0.151,1.17,1.72,0,1808,0.57143,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18182,1,5,85.4678,0.82,0.48592,2.16,2.98,0,312.63,0.09091,12,6,200.59,2,0,1.49,1.76,0,234.31,0.18182,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.54545,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0
0.5,14,5,118.71,1.96,1.11207,1.41,1.72,2.17,505.12,0.5,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.94246,-5.7655,16
0.2,2,4,40.078,1,0.02455,1.74,2.23,0,1112,0.1,3,4,44.95591,1.36,0.188,1.44,2.09,0,1814,0.1,15,5,121.76,2.05,1.0474,1.4,1.53,0,903.91,0.6,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0
0.125,1,5,85.4678,0.82,0.48592,2.16,2.98,0,312.63,0.125,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.75,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,32,3.8061,-3.75872,4
0.33333,3,6,140.116,1.12,0.5,1.65,2.7,0,1071,0.33333,15,4,74.9216,2.18,0.814,1.2,1.33,1.85,1090,0.33333,16,4,78.96,2.55,2.02067,1.16,1.22,1.9,494,0,0,0,0,0,0,0,0,0,0,24,6.81029,-6.14639,8
0.2,7,4,54.93805,1.55,0,1.17,1.79,0,1518,0.8,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4.05681,-6.52083,2
0.1,2,6,137.327,0.89,0.14462,1.98,2.78,0,1002,0.33333,9,4,58.9332,1.88,0.6633,1.16,1.67,0,1768,0.56667,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,2,6.941,0.98,0.61805,1.23,2.05,1.82,453.7,0.5,13,5,114.818,1.78,0.404,1.44,2,1.93,429.78,0.25,9,5,102.9055,2.28,1.14289,1.25,1.83,0,2236,0,0,0,0,0,0,0,0,0,0,4,8.08058,-4.10723,48
0.25,4,4,47.867,1.54,0.084,1.32,2,0,1935,0.5,7,4,54.93805,1.55,0,1.17,1.79,0,1518,0.25,14,4,72.64,2.01,1.23271,1.22,1.52,0,1211.5,0,0,0,0,0,0,0,0,0,0,4,7.55798,-8.04447,48
0.16667,1,2,6.941,0.98,0.61805,1.23,2.05,1.82,453.7,0.16667,12,5,112.411,1.69,0,1.48,1.71,1.58,594.26,0.16667,13,2,10.811,2.04,0.27972,0.82,1.17,0,2365,0.5,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,18,4.34498,-6.02495,6
0.33333,3,5,88.90585,1.22,0.307,1.62,2.27,0,1795,0.33333,15,5,121.76,2.05,1.0474,1.4,1.53,0,903.91,0.33333,10,5,106.42,2.2,0.56214,1.28,1.79,1.63,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,3,6,138.9055,1.1,0.47,1.69,2.74,0,1191,0.13333,7,6,186.207,1.9,0.15,1.28,1.97,0,3455,0.66667,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,15,7.67711,-8.55213,4
0.6,3,6,144.24,1.14,0.5,1.64,2.64,0,1294,0.2,13,3,26.98154,1.61,0.43283,1.18,1.82,0,933.5,0.2,14,2,12.0107,2.55,1.26212,0.77,0.91,1.7,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,2,4,40.078,1,0.02455,1.74,2.23,0,1112,0.25,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.25,16,3,32.065,2.58,2.0771,1.02,1.09,1.8,392.2,0.25,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0
0.33333,12,5,112.411,1.69,0,1.48,1.71,1.58,594.26,0.66667,17,5,126.90447,2.66,3.05904,1.33,1.32,1.98,386.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4.81329,-1.90975,6
0.2,3,6,173.04,1.1,0.5,1.74,2.4,0,1092,0.2,13,2,10.811,2.04,0.27972,0.82,1.17,0,2365,0.6,16,2,15.9994,3.44,1.46111,0.73,0.65,1.52,54.8,0,0,0,0,0,0,0,0,0,0,10,6.10508,-7.14778,12
0.625,5,4,50.9415,1.63,0.525,1.22,1.92,0,2163,0.125,14,3,28.0855,1.9,1.38952,1.11,1.46,2.1,1683,0.25,13,2,10.811,2.04,0.27972,0.82,1.17,0,2365,0,0,0,0,0,0,0,0,0,0,16,5.61641,-8.71682,16
0.14286,12,4,65.409,1.65,0,1.25,1.53,1.39,692.73,0.14286,11,5,107.8682,1.93,1.30447,1.34,1.75,1.72,1235.1,0.71429,17,2,18.9984,3.98,3.40119,0.72,0.57,1.47,53.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.375,3,6,140.116,1.12,0.5,1.65,2.7,0,1071,0.625,10,5,106.42,2.2,0.56214,1.28,1.79,1.63,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9.21527,-6.22572,0
0.125,4,5,91.224,1.33,0.426,1.45,2.16,0,2128,0.625,13,3,26.98154,1.61,0.43283,1.18,1.82,0,933.5,0.25,10,4,58.6934,1.91,1.15716,1.15,1.62,1.63,1726,0,0,0,0,0,0,0,0,0,0,8,4.83873,-5.44772,16
0.2,3,7,232.0381,1.3,0,1.65,0,0,2028,0.6,8,5,101.07,2.2,1.04638,1.25,1.89,0,2610,0.2,14,2,12.0107,2.55,1.26212,0.77,0.91,1.7,3825,0,0,0,0,0,0,0,0,0,0,5,11.98891,-9.1801,48
0.25,4,5,91.224,1.33,0.426,1.45,2.16,0,2128,0.75,10,5,106.42,2.2,0.56214,1.28,1.79,1.63,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10.33642,-6.84035,24
0.33333,2,3,24.305,1.31,0,1.36,1.72,1.73,922,0.33333,11,4,63.546,1.9,1.23578,1.17,1.57,1.4,1356.6,0.33333,15,6,208.98038,2.02,0.94236,1.46,1.63,0,544.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3,6,150.36,1.17,0.5,1.62,2.59,0,1347,0.25,13,3,26.98154,1.61,0.43283,1.18,1.82,0,933.5,0.25,12,5,112.411,1.69,0,1.48,1.71,1.58,594.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,4,6,178.49,1.3,0,1.44,2.16,0,2504,0.3,15,3,30.97376,2.19,0.7465,1.06,1.23,1.8,317.3,0.4,10,5,106.42,2.2,0.56214,1.28,1.79,1.63,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,5,5,92.90638,1.6,0.893,1.34,2.08,0,2742,0.25,13,4,69.723,1.81,0.41,1.26,1.81,1.87,302.92,0.5,9,4,58.9332,1.88,0.6633,1.16,1.67,0,1768,0,0,0,0,0,0,0,0,0,0,4,8.74322,-7.14528,48
